O*NET-SOC Code,Title,gpt4_alpha,gpt4_beta,gpt4_gamma,human_alpha,human_beta,human_gamma,automation,automation_acemoglu,gpt4_alt_beta,OCC_CODE
53-4041.00,Subway and Streetcar Operators,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.0,0.20833333333333331,0.41666666666666663,0.3958333333333333,0.3958333333333333,0.25,53-4041
53-5011.00,Sailors and Marine Oilers,0.03571428571428571,0.05357142857142857,0.07142857142857142,0.0,0.017857142857142856,0.03571428571428571,0.09821428571428571,0.09821428571428571,0.03571428571428571,53-5011
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",0.2,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.2,0.3333333333333333,0.23333333333333334,0.23333333333333334,0.08333333333333333,53-5021
53-5022.00,Motorboat Operators,0.0,0.0,0.0,0.0,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.0,53-5022
53-5031.00,Ship Engineers,0.11764705882352941,0.1764705882352941,0.23529411764705882,0.0,0.14705882352941177,0.29411764705882354,0.1764705882352941,0.1764705882352941,0.14705882352941177,53-5031
53-6011.00,Bridge and Lock Tenders,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1388888888888889,0.2777777777777778,0.29166666666666663,0.29166666666666663,0.16666666666666666,53-6011
53-6021.00,Parking Attendants,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.1388888888888889,0.2222222222222222,0.19444444444444442,0.19444444444444442,0.08333333333333333,53-6021
53-6031.00,Automotive and Watercraft Service Attendants,0.2,0.2,0.2,0.0,0.1,0.2,0.21666666666666667,0.21666666666666667,0.16666666666666666,53-6031
53-6032.00,Aircraft Service Attendants,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.06944444444444445,0.06944444444444445,0.25,53-6032
53-6041.00,Traffic Technicians,0.125,0.47916666666666663,0.8333333333333333,0.041666666666666664,0.375,0.7083333333333333,0.3958333333333333,0.3958333333333333,0.22916666666666666,53-6041
53-6051.00,Transportation Inspectors,0.2857142857142857,0.45238095238095233,0.6190476190476191,0.047619047619047616,0.2857142857142857,0.5238095238095237,0.3333333333333333,0.3333333333333333,0.26190476190476186,53-6051
53-6051.01,Aviation Inspectors,0.06666666666666667,0.3333333333333333,0.6,0.13333333333333333,0.26666666666666666,0.4,0.25,0.25,0.13333333333333333,53-6051
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",0.23809523809523808,0.47619047619047616,0.7142857142857142,0.0,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.16666666666666666,53-6051
53-6061.00,Passenger Attendants,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.3214285714285714,0.3214285714285714,0.14285714285714285,53-6061
53-7011.00,Conveyor Operators and Tenders,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.0,0.13043478260869565,0.2608695652173913,0.17391304347826086,0.17391304347826086,0.08695652173913043,53-7011
53-7021.00,Crane and Tower Operators,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.045454545454545456,0.09090909090909091,0.11363636363636365,0.11363636363636365,0.0,53-7021
53-7031.00,Dredge Operators,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,53-7031
53-7041.00,Hoist and Winch Operators,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,53-7041
53-7051.00,Industrial Truck and Tractor Operators,0.0,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,53-7051
53-7061.00,Cleaners of Vehicles and Equipment,0.047619047619047616,0.07142857142857142,0.09523809523809523,0.0,0.0,0.0,0.05952380952380952,0.05952380952380952,0.047619047619047616,53-7061
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.05952380952380952,0.05952380952380952,0.047619047619047616,53-7062
53-7062.04,Recycling and Reclamation Workers,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.027777777777777776,0.05555555555555555,0.041666666666666664,0.041666666666666664,0.05555555555555555,53-7062
53-7063.00,Machine Feeders and Offbearers,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.09615384615384616,0.09615384615384616,0.07692307692307693,53-7063
53-7064.00,"Packers and Packagers, Hand",0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,53-7064
53-7065.00,Stockers and Order Fillers,0.1,0.18333333333333332,0.26666666666666666,0.1,0.18333333333333332,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.19999999999999998,53-7065
53-7071.00,Gas Compressor and Gas Pumping Station Operators,0.23076923076923078,0.2692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.23076923076923078,53-7071
53-7072.00,"Pump Operators, Except Wellhead Pumpers",0.14285714285714285,0.21428571428571427,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.1607142857142857,0.1607142857142857,0.07142857142857142,53-7072
53-7073.00,Wellhead Pumpers,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,53-7073
53-7081.00,Refuse and Recyclable Material Collectors,0.1875,0.21875,0.25,0.125,0.25,0.375,0.203125,0.203125,0.21875,53-7081
53-7121.00,"Tank Car, Truck, and Ship Loaders",0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.21052631578947367,0.07894736842105263,0.07894736842105263,0.05263157894736842,53-7121
